"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PSMB92",9.09870104732433e-95,0.480415284685328,0.703,0.258,2.0940660460417e-90,"9","PSMB9"
"BUD31",1.63444158312052e-94,0.420538187174098,0.366,0.098,3.76166730355189e-90,"9","BUD31"
"BUB3",1.77664748728217e-94,0.366850416682473,0.375,0.1,4.08895419197992e-90,"9","BUB3"
"SF3B2",2.79775693203331e-94,0.442794696911362,0.443,0.131,6.43903757907465e-90,"9","SF3B2"
"INPP4A",3.7070953071279e-94,0.437885148907056,0.268,0.06,8.53187984935486e-90,"9","INPP4A"
"DAD1",6.97259151932668e-94,0.501882929379313,0.497,0.158,1.60474193817304e-89,"9","DAD1"
"SDF2L1",1.23175065912003e-93,0.500817925478264,0.266,0.06,2.83487414196475e-89,"9","SDF2L1"
"RBM381",1.48535760933395e-93,0.320907777894506,0.372,0.099,3.41855053788208e-89,"9","RBM38"
"SRSF7",4.05241417460879e-93,0.448988190667636,0.544,0.178,9.32663122286212e-89,"9","SRSF7"
"PSMA5",4.95128263762644e-93,0.486016659513365,0.347,0.092,1.13953769904972e-88,"9","PSMA5"
"MRPS6",8.6499118266526e-93,0.503274910764171,0.324,0.083,1.9907772069041e-88,"9","MRPS6"
"GPAA1",3.19142776654042e-92,0.382568742937212,0.282,0.066,7.34507100469278e-88,"9","GPAA1"
"AOAH1",1.59522061333626e-91,0.451578388080723,0.366,0.101,3.6714002415934e-87,"9","AOAH"
"DGUOK",3.67886568603102e-91,0.411724828154667,0.35,0.093,8.46690937640039e-87,"9","DGUOK"
"TMEM9B",3.88480289701098e-91,0.438916635403583,0.322,0.082,8.94087386747077e-87,"9","TMEM9B"
"DDX6",4.34560468344867e-91,0.453757910555578,0.521,0.169,1.00014091789571e-86,"9","DDX6"
"CD21",6.93199955608475e-91,0.502229105918095,0.385,0.108,1.59539969783291e-86,"9","CD2"
"RPA2",9.81419162732844e-91,0.380407443268321,0.266,0.06,2.25873620302964e-86,"9","RPA2"
"SEPTIN1",2.28596187528704e-90,0.407136639208736,0.359,0.096,5.26114125597313e-86,"9","SEPTIN1"
"NCOR1",2.97051485726662e-90,0.431912547997787,0.378,0.106,6.83663994399911e-86,"9","NCOR1"
"MGAT4A",4.25440200988727e-90,0.401859263783773,0.374,0.103,9.79150622575555e-86,"9","MGAT4A"
"APOBEC3C",4.79940363111499e-90,0.547983992463054,0.363,0.101,1.10458274570111e-85,"9","APOBEC3C"
"PYURF",6.17762321505001e-90,0.420489683722399,0.394,0.112,1.42177998294376e-85,"9","PYURF"
"ERAP2",7.25458964456974e-90,0.47240426201573,0.272,0.064,1.66964380669773e-85,"9","ERAP2"
"PRDX5",2.10313989981405e-89,0.415226222551257,0.497,0.16,4.84037647942204e-85,"9","PRDX5"
"ATP5PF",2.63405980905664e-89,0.447340183381493,0.46,0.144,6.06228865054385e-85,"9","ATP5PF"
"ARHGDIB1",2.81495433904652e-89,0.67562255417822,0.944,0.49,6.47861741131557e-85,"9","ARHGDIB"
"DDX39A",5.32256668066185e-89,0.437992753639024,0.281,0.067,1.22498872155432e-84,"9","DDX39A"
"DRAP1",6.89707753055695e-89,0.38188722197383,0.531,0.174,1.58736239365768e-84,"9","DRAP1"
"RNF125",9.75536678873743e-89,0.383769385056819,0.284,0.068,2.24519766642792e-84,"9","RNF125"
"ATP5IF1",3.31675636915371e-88,0.408337666179991,0.488,0.156,7.63351478360726e-84,"9","ATP5IF1"
"FDPS",3.42314015318167e-88,0.445418918604499,0.278,0.067,7.87835706254762e-84,"9","FDPS"
"SSBP3",6.0618285170715e-88,0.469686784986169,0.306,0.077,1.39512983320401e-83,"9","SSBP3"
"ETS13",6.30504072330078e-88,0.320665601109761,0.596,0.199,1.45110512246767e-83,"9","ETS1"
"GYPC",6.96040560711496e-88,0.447888599112335,0.397,0.115,1.60193735047751e-83,"9","GYPC"
"CCDC85B",1.19593920412999e-87,0.451767484025323,0.441,0.135,2.75245407830517e-83,"9","CCDC85B"
"EMC4",1.3934530574775e-87,0.413193807123576,0.253,0.057,3.20703221178447e-83,"9","EMC4"
"DDOST",1.86141824987515e-87,0.447484260316595,0.301,0.076,4.28405410208767e-83,"9","DDOST"
"VPS37B",2.82783347390243e-87,0.398375788695083,0.26,0.06,6.50825874018645e-83,"9","VPS37B"
"SELENOW",2.88371271316395e-87,0.409895002666855,0.437,0.133,6.63686480934683e-83,"9","SELENOW"
"ACAP11",8.0983489171736e-86,0.438926455035077,0.496,0.161,1.8638350032875e-81,"9","ACAP1"
"MAP2K2",1.82135290653705e-85,0.386225172149857,0.399,0.118,4.19184371439503e-81,"9","MAP2K2"
"COMMD7",3.81753812670316e-85,0.385178025482238,0.29,0.072,8.78606399860732e-81,"9","COMMD7"
"PSMA6",6.05252955878987e-85,0.455131095123171,0.429,0.134,1.39298967795549e-80,"9","PSMA6"
"UFC1",6.21078263490773e-85,0.401392450742196,0.404,0.121,1.42941162342401e-80,"9","UFC1"
"ATP5MC3",7.63383036932092e-85,0.387957513323859,0.572,0.2,1.75692605949921e-80,"9","ATP5MC3"
"CCT3",4.49345636506698e-84,0.395881362635547,0.306,0.079,1.03416898242017e-79,"9","CCT3"
"GUK12",8.67199049138709e-84,0.453608604307461,0.657,0.246,1.99585861159274e-79,"9","GUK1"
"MYL12B2",1.24491939018241e-83,0.6177254951637,0.897,0.433,2.86518197650481e-79,"9","MYL12B"
"EIF3G1",1.56620155854104e-83,0.541714082584548,0.653,0.251,3.6046128869822e-79,"9","EIF3G"
"RALY",2.24154912357714e-83,0.437173463606296,0.397,0.12,5.15892530791278e-79,"9","RALY"
"PPM1G",5.05440075845021e-83,0.390996185696237,0.29,0.073,1.16327033455732e-78,"9","PPM1G"
"LINC018711",8.96563430430524e-83,0.341600148734682,0.369,0.104,2.06344073513585e-78,"9","LINC01871"
"PSMB6",9.47286711358361e-83,0.384618393324108,0.351,0.099,2.18018036619127e-78,"9","PSMB6"
"SNRPC",2.83730951297648e-82,0.374932733579095,0.275,0.068,6.53006784411537e-78,"9","SNRPC"
"LMAN2",3.67117221860253e-82,0.402345194671006,0.362,0.104,8.44920286111372e-78,"9","LMAN2"
"C9orf16",4.98316080840955e-82,0.393337862885272,0.528,0.181,1.14687446005546e-77,"9","C9orf16"
"IKZF11",5.77107990507931e-82,0.398596717773273,0.575,0.203,1.328214040154e-77,"9","IKZF1"
"CD473",7.6119987112529e-82,0.4057864282193,0.628,0.231,1.75190150339485e-77,"9","CD47"
"CCDC88C",8.94120194320217e-82,0.441329733356559,0.296,0.077,2.05781762722798e-77,"9","CCDC88C"
"BSG",1.346774154562e-81,0.34416417120604,0.524,0.177,3.09960071672444e-77,"9","BSG"
"ATP5MD",1.66900723290348e-81,0.435263551666509,0.579,0.208,3.84122014652735e-77,"9","ATP5MD"
"ARF11",1.96237984202187e-81,0.384516695922492,0.641,0.237,4.51641720641334e-77,"9","ARF1"
"ANAPC162",7.44627876916436e-81,0.424761031589597,0.553,0.195,1.71376105872318e-76,"9","ANAPC16"
"CD692",8.61321325675897e-81,0.310793793342192,0.41,0.124,1.98233103104308e-76,"9","CD69"
"MYBL1",1.44409268844841e-80,0.310368387002125,0.262,0.063,3.32357932246402e-76,"9","MYBL1"
"CHCHD22",2.69179375545606e-80,0.519343626670067,0.821,0.355,6.19516332818213e-76,"9","CHCHD2"
"RNF167",2.86974814407324e-80,0.36271039408446,0.344,0.097,6.60472535358455e-76,"9","RNF167"
"CDC25B",2.98449859165173e-80,0.386324091688703,0.254,0.061,6.86882350868646e-76,"9","CDC25B"
"ZNF276",7.32794105857842e-80,0.350718737259557,0.301,0.079,1.68652563463182e-75,"9","ZNF276"
"EDF12",3.95754014716818e-79,0.441997898773569,0.681,0.266,9.10827864870758e-75,"9","EDF1"
"MIEN1",7.04113227154779e-79,0.343428508660719,0.293,0.076,1.62051659229672e-74,"9","MIEN1"
"SUMO1",7.20904559273996e-79,0.362667951907631,0.493,0.165,1.6591618431691e-74,"9","SUMO1"
"SF3B6",1.54779780651141e-78,0.35879677154137,0.418,0.132,3.562256651686e-74,"9","SF3B6"
"DYNLT11",2.25880744060688e-78,0.455505510387948,0.399,0.125,5.19864532455673e-74,"9","DYNLT1"
"HNRNPR",5.53682204264401e-78,0.364393712343118,0.415,0.131,1.27429959311452e-73,"9","HNRNPR"
"PSMB2",1.81732663491924e-77,0.382047409485745,0.329,0.094,4.18257725026663e-73,"9","PSMB2"
"SPCS2",4.96458922007339e-77,0.365628912315404,0.518,0.18,1.14260020899989e-72,"9","SPCS2"
"RNF2133",5.94437414941319e-77,0.398991552649354,0.696,0.275,1.36809771048745e-72,"9","RNF213"
"NDUFA41",6.81127846103568e-77,0.407686024102137,0.671,0.262,1.56761573780736e-72,"9","NDUFA4"
"COX7B",8.06847664179271e-77,0.362076270733269,0.474,0.161,1.85695989910859e-72,"9","COX7B"
"SSBP1",2.69212452736059e-76,0.389900950770574,0.388,0.121,6.1959245997204e-72,"9","SSBP1"
"TTC14",3.42721534804125e-76,0.414674027720895,0.319,0.09,7.88773612351694e-72,"9","TTC14"
"RBM391",3.85189356786875e-76,0.460543009693114,0.737,0.305,8.86513304644993e-72,"9","RBM39"
"H1FX",7.239937868894e-76,0.656961675362116,0.488,0.179,1.66627170052595e-71,"9","H1FX"
"ARAP2",8.68495158868578e-76,0.354700441618151,0.254,0.063,1.99884160813603e-71,"9","ARAP2"
"MDH2",1.04147803149581e-75,0.351413382250451,0.357,0.107,2.3969616894876e-71,"9","MDH2"
"ZRANB2",1.77387997712713e-75,0.3967341818765,0.3,0.082,4.08258476735809e-71,"9","ZRANB2"
"SRP142",3.24932670811732e-75,0.518367794458693,0.899,0.422,7.478325418732e-71,"9","SRP14"
"RNPS1",3.50384845885064e-75,0.368637096547502,0.418,0.135,8.06410722804476e-71,"9","RNPS1"
"TMEM230",4.69113148654234e-75,0.343286952232166,0.393,0.123,1.07966391162772e-70,"9","TMEM230"
"STK10",5.21347033072869e-75,0.330833408749009,0.429,0.139,1.19988019661721e-70,"9","STK10"
"AAK12",7.98742739749204e-75,0.347404111650929,0.46,0.154,1.83830641553279e-70,"9","AAK1"
"UBE2L3",1.91632791998544e-74,0.350043219128895,0.351,0.105,4.41042870784648e-70,"9","UBE2L3"
"CCDC12",2.13934634320767e-74,0.343676231525314,0.334,0.097,4.92370560889245e-70,"9","CCDC12"
"AKNA2",2.96624506307698e-74,0.275329104496111,0.531,0.186,6.82681301267168e-70,"9","AKNA"
"XRCC6",6.28355526602635e-74,0.359575571633607,0.415,0.134,1.44616024447596e-69,"9","XRCC6"
"NPM13",9.13304702013303e-74,0.423883776299336,0.796,0.337,2.10197077168362e-69,"9","NPM1"
"SNRPD22",1.64292197008389e-73,0.355944039367313,0.521,0.185,3.78118491414808e-69,"9","SNRPD2"
"FAM49B2",1.75395808726838e-73,0.363325522910675,0.676,0.27,4.03673453784819e-69,"9","FAM49B"
"AC245297.3",3.56632710511569e-73,0.298996490428573,0.437,0.143,8.20790183242376e-69,"9","AC245297.3"
"GADD45B",7.63539094552001e-73,0.335559970219929,0.356,0.108,1.75728522611143e-68,"9","GADD45B"
"LINC00623",9.55583049966929e-73,0.308754805875391,0.284,0.076,2.19927438949889e-68,"9","LINC00623"
"COX6A1",2.08599323653063e-72,0.326088074330683,0.565,0.208,4.80091343387524e-68,"9","COX6A1"
"STARD3NL",2.32950477351738e-72,0.33916690751982,0.253,0.064,5.36135523625024e-68,"9","STARD3NL"
"UBE2D21",2.95797135523089e-72,0.330295012547217,0.496,0.174,6.8077710740639e-68,"9","UBE2D2"
"SNRNP200",4.17246798779011e-72,0.360971261075132,0.304,0.086,9.60293507389895e-68,"9","SNRNP200"
"ACP1",4.2516689257124e-72,0.383727890424254,0.272,0.073,9.78521603252708e-68,"9","ACP1"
"HSPA83",4.63045002125658e-72,0.449030315408546,0.771,0.331,1.0656980723922e-67,"9","HSPA8"
"HDAC1",6.8885640022283e-72,0.390400732229159,0.268,0.071,1.58540300511284e-67,"9","HDAC1"
"DCTN3",8.57049606250627e-72,0.339223299174899,0.331,0.098,1.97249966878582e-67,"9","DCTN3"
"CAPZB1",9.44396789037639e-72,0.383515006720309,0.616,0.24,2.17352920997012e-67,"9","CAPZB"
"DEF6",1.28278414836471e-71,0.334885030517398,0.274,0.073,2.95232771746137e-67,"9","DEF6"
"CYTIP",1.83978049182565e-71,0.345444226550519,0.446,0.151,4.23425480193673e-67,"9","CYTIP"
"CD532",3.40769197126779e-71,0.400015347051521,0.778,0.33,7.84280307187282e-67,"9","CD53"
"EWSR1",4.1415267679322e-71,0.335772134690425,0.36,0.112,9.53172385639595e-67,"9","EWSR1"
"POMP1",6.5488327300421e-71,0.35340791268253,0.546,0.202,1.50721385281919e-66,"9","POMP"
"HNRNPA12",8.84828741100585e-71,0.554712387918054,0.85,0.415,2.036433347643e-66,"9","HNRNPA1"
"DYNLRB1",9.42282193187573e-71,0.349313561205639,0.375,0.118,2.1686624676212e-66,"9","DYNLRB1"
"COPS6",1.15037889576428e-70,0.354071798855482,0.294,0.083,2.64759702860149e-66,"9","COPS6"
"FBXO7",4.1895452156984e-70,0.325333227886054,0.31,0.09,9.64223831392986e-66,"9","FBXO7"
"MDH1",4.46196351384074e-70,0.393263800405535,0.282,0.079,1.02692090271045e-65,"9","MDH1"
"TSC22D4",5.28401513639301e-70,0.264825715350396,0.397,0.128,1.21611608364085e-65,"9","TSC22D4"
"ARF5",7.37561101430475e-70,0.388629287083488,0.41,0.137,1.69749687494224e-65,"9","ARF5"
"ZNF2072",2.1190270005842e-69,0.403415118308013,0.534,0.2,4.87694064184454e-65,"9","ZNF207"
"SRP19",3.2317148941606e-69,0.346250146525335,0.325,0.097,7.43779182891063e-65,"9","SRP19"
"SLC15A4",3.23583917075697e-69,0.266646240350038,0.272,0.074,7.44728385149717e-65,"9","SLC15A4"
"JTB",8.93776845114948e-69,0.329066001149001,0.513,0.187,2.05702740903205e-64,"9","JTB"
"BAX",1.03192686290786e-68,0.484066028431839,0.444,0.157,2.37497967498243e-64,"9","BAX"
"COPS9",1.84660171297636e-68,0.307124765304671,0.447,0.155,4.2499538424151e-64,"9","COPS9"
"COPE",1.84668713420448e-68,0.302314333470486,0.5,0.18,4.25015043937162e-64,"9","COPE"
"NDUFB9",1.86709217921892e-68,0.31562406688929,0.391,0.128,4.29711265047235e-64,"9","NDUFB9"
"PSMD8",3.03835069791679e-68,0.345916741860784,0.376,0.122,6.9927641312555e-64,"9","PSMD8"
"NDUFA6",3.1527620001242e-68,0.343810103306558,0.266,0.073,7.25608174328585e-64,"9","NDUFA6"
"SIRT7",6.2527192058081e-68,0.353188013798059,0.274,0.076,1.43906332521674e-63,"9","SIRT7"
"PTPRA",7.89368370254937e-68,0.317599770243276,0.278,0.077,1.81673130414174e-63,"9","PTPRA"
"MALAT13",1.13125745996611e-67,0.441294512584207,1,0.996,2.60358904411201e-63,"9","MALAT1"
"RHOF",1.23537016129863e-67,0.317087100747334,0.307,0.09,2.8432044262288e-63,"9","RHOF"
"RPS6KA1",1.35493159596993e-67,0.287892285186043,0.329,0.101,3.11837506812481e-63,"9","RPS6KA1"
"TUFM",1.35771501533687e-67,0.320364037336202,0.4,0.133,3.1247811077978e-63,"9","TUFM"
"SPCS1",1.71400005406013e-67,0.31484788139855,0.538,0.201,3.94477112441938e-63,"9","SPCS1"
"MOB4",2.01231986873642e-67,0.272308871323136,0.254,0.067,4.63135417789686e-63,"9","MOB4"
"HLA-F2",2.3131817725045e-67,0.333808728854696,0.618,0.243,5.32378784941911e-63,"9","HLA-F"
"ADD3",3.48717264120465e-67,0.334062533946724,0.474,0.169,8.02572783373251e-63,"9","ADD3"
"SBDS",4.05017004660786e-67,0.298316658244729,0.307,0.09,9.32146636226799e-63,"9","SBDS"
"NAP1L4",5.54653459648079e-67,0.335930519770111,0.278,0.078,1.27653493738005e-62,"9","NAP1L4"
"CD300A",5.85528563023117e-67,0.290596524519466,0.304,0.089,1.3475939877977e-62,"9","CD300A"
"UQCRB1",5.9951370655544e-67,0.388814912897762,0.678,0.284,1.37978079563735e-62,"9","UQCRB"
"MCRIP1",7.42016652394236e-67,0.360373488431272,0.284,0.081,1.70775132548533e-62,"9","MCRIP1"
"C11orf58",1.1580023490702e-66,0.331082097899075,0.507,0.187,2.66514240638506e-62,"9","C11orf58"
"SSR42",1.15953161663736e-66,0.382811244692834,0.656,0.269,2.66866201569089e-62,"9","SSR4"
"UBXN1",1.30472049408151e-66,0.341076132025619,0.478,0.173,3.0028142171286e-62,"9","UBXN1"
"CNBP1",1.38677763979076e-66,0.333779813827777,0.601,0.237,3.19166873797844e-62,"9","CNBP"
"RBM31",1.50646021320062e-66,0.458140418103668,0.694,0.299,3.46711818068122e-62,"9","RBM3"
"RNF126",1.75851861414073e-66,0.331767135918031,0.288,0.083,4.0472305904449e-62,"9","RNF126"
"WDR11",1.83382436437928e-66,0.410263444944732,0.45,0.162,4.22054677461892e-62,"9","WDR1"
"RNPEPL1",1.85947736592155e-66,0.310499095383646,0.409,0.138,4.27958715766844e-62,"9","RNPEPL1"
"CALM3",3.14960097568218e-66,0.297206298194725,0.466,0.168,7.24880664553253e-62,"9","CALM3"
"SEC61B",5.74536838295669e-66,0.350507476250433,0.565,0.219,1.32229653333748e-61,"9","SEC61B"
"C9orf78",8.08393242929138e-66,0.281507812857455,0.381,0.125,1.86051704860141e-61,"9","C9orf78"
"FBXW5",1.04132056781174e-65,0.324085303939586,0.347,0.11,2.39659928681872e-61,"9","FBXW5"
"PSMB8",1.04211195083186e-65,0.271942166316856,0.513,0.189,2.39842065483952e-61,"9","PSMB8"
"LSM3",1.59611809846723e-65,0.26597666986932,0.294,0.086,3.67346580362232e-61,"9","LSM3"
"COX8A2",1.86789032433403e-65,0.394872668333969,0.624,0.255,4.29894958145477e-61,"9","COX8A"
"IMP3",2.07440516395281e-65,0.287183618054434,0.266,0.074,4.7742434848374e-61,"9","IMP3"
"MYDGF",3.55338853810856e-65,0.312384646914857,0.263,0.073,8.17812372045686e-61,"9","MYDGF"
"PPIA4",5.05924666216833e-65,0.48386733648819,0.901,0.454,1.16438561929804e-60,"9","PPIA"
"PUF60",5.52674057455629e-65,0.296001935025572,0.326,0.101,1.27197934323413e-60,"9","PUF60"
"ATP5PO",5.79582098731698e-65,0.273384245177132,0.482,0.175,1.333908200231e-60,"9","ATP5PO"
"BANF1",6.00748487096011e-65,0.364954736603863,0.324,0.1,1.38262264305147e-60,"9","BANF1"
"SCAND1",1.23664790469675e-64,0.289457254411169,0.437,0.153,2.84614515265956e-60,"9","SCAND1"
"MT-ATP64",1.55941457704606e-64,0.427375710006952,1,0.949,3.5889926490715e-60,"9","MT-ATP6"
"UBE2E3",1.57662965175275e-64,0.278262999859802,0.278,0.079,3.62861314350895e-60,"9","UBE2E3"
"LUC7L3",1.88693786840173e-64,0.363824697914817,0.443,0.159,4.34278750412657e-60,"9","LUC7L3"
"MMP24OS",2.11126429985433e-64,0.326628569682721,0.318,0.098,4.85907478611473e-60,"9","MMP24OS"
"SRSF9",2.37442837751255e-64,0.318981098520653,0.469,0.171,5.46474691084514e-60,"9","SRSF9"
"EPC1",2.70702191841847e-64,0.297894932952353,0.372,0.123,6.2302109452401e-60,"9","EPC1"
"C19orf53",2.89028449711404e-64,0.284077406479405,0.447,0.158,6.65198977010796e-60,"9","C19orf53"
"GCC2",4.31638891883968e-64,0.284420777956795,0.335,0.105,9.93416909670952e-60,"9","GCC2"
"PARK7",5.9661872389513e-64,0.295654410019501,0.475,0.174,1.37311799304464e-59,"9","PARK7"
"TGFB12",6.91351144727196e-64,0.328662483182401,0.726,0.313,1.59114465958964e-59,"9","TGFB1"
"CCND2",6.96471913269507e-64,0.329441527847445,0.251,0.068,1.60293010838977e-59,"9","CCND2"
"TRMT112",9.60289063418993e-64,0.29173330724448,0.437,0.153,2.21010527945881e-59,"9","TRMT112"
"ENSA",1.14316939186257e-63,0.312303113291778,0.326,0.102,2.63100435537171e-59,"9","ENSA"
"NDUFA3",1.15023992029583e-63,0.252797034043545,0.481,0.174,2.64727717656085e-59,"9","NDUFA3"
"BZW12",1.35904652641746e-63,0.29934507936772,0.528,0.201,3.12784558054979e-59,"9","BZW1"
"HEXA",2.40144726184866e-63,0.361273048631813,0.263,0.075,5.52693087314469e-59,"9","HEXA"
"POLR2L2",2.48714738192456e-63,0.302620310150741,0.569,0.221,5.72416969949937e-59,"9","POLR2L"
"RNF166",3.28845518613706e-63,0.256693347421721,0.444,0.158,7.56837961089443e-59,"9","RNF166"
"CYTOR",5.7404521003795e-63,0.254706104101111,0.334,0.105,1.32116505090234e-58,"9","CYTOR"
"IDI1",6.97568240462301e-63,0.27585233856179,0.324,0.101,1.60545330542399e-58,"9","IDI1"
"COMMD63",1.57489202427275e-62,0.317341443925133,0.743,0.314,3.62461399386373e-58,"9","COMMD6"
"NDUFA1",1.76777841540911e-62,0.265182899658555,0.531,0.203,4.06854202306407e-58,"9","NDUFA1"
"ARL6IP5",2.26602272724072e-62,0.338894445969054,0.626,0.258,5.21525130674452e-58,"9","ARL6IP5"
"PSMC5",3.3456376386815e-62,0.307219883767328,0.321,0.101,7.69998502542548e-58,"9","PSMC5"
"COPZ1",3.71464039428214e-62,0.338555043153197,0.262,0.075,8.54924486744033e-58,"9","COPZ1"
"SRI",4.66476643689495e-62,0.320068245804686,0.332,0.107,1.07359599545137e-57,"9","SRI"
"UBE2I",7.00957006188866e-62,0.300771450393008,0.446,0.162,1.61325254974367e-57,"9","UBE2I"
"SUB12",8.53277897360783e-62,0.400257790326684,0.803,0.368,1.96381908077584e-57,"9","SUB1"
"BRK11",1.22588696478993e-61,0.277493143475655,0.572,0.224,2.82137884946401e-57,"9","BRK1"
"PSMA1",1.84826873427447e-61,0.287501258348918,0.421,0.15,4.25379049193269e-57,"9","PSMA1"
"KCNAB2",2.13110233185246e-61,0.341193442203627,0.287,0.086,4.90473201675843e-57,"9","KCNAB2"
"RBL2",3.81332063526929e-61,0.266888822907298,0.329,0.105,8.77635744207227e-57,"9","RBL2"
"PSMA2",5.59594800437733e-61,0.26327968680255,0.46,0.169,1.28790743320744e-56,"9","PSMA2"
"C17orf49",6.22699814243181e-61,0.286575741140986,0.319,0.101,1.43314362248068e-56,"9","C17orf49"
"ATP5MF",6.51204154691127e-61,0.266756829645532,0.494,0.185,1.49874636202163e-56,"9","ATP5MF"
"PGAM12",7.4846677387556e-61,0.275978225963226,0.481,0.181,1.7225962800746e-56,"9","PGAM1"
"SASH3",8.3093078027707e-61,0.272045222672205,0.356,0.118,1.91238719080768e-56,"9","SASH3"
"PKN1",1.14286793109988e-60,0.285103199019242,0.378,0.129,2.63031054342637e-56,"9","PKN1"
"SH3BP1",1.36915845288824e-60,0.314756035822801,0.293,0.089,3.15111817932229e-56,"9","SH3BP1"
"UCP22",1.48589381264648e-60,0.390823215192468,0.637,0.27,3.41978460980587e-56,"9","UCP2"
"TIAL1",1.70637389117023e-60,0.290456764754632,0.319,0.101,3.92721951052828e-56,"9","TIAL1"
"SMARCE1",2.30132838003636e-60,0.333165083175415,0.271,0.08,5.29650726665367e-56,"9","SMARCE1"
"BST21",2.4184627841511e-60,0.327608767643832,0.418,0.15,5.56609209772376e-56,"9","BST2"
"EIF4A22",2.60908356033703e-60,0.320027985741104,0.647,0.269,6.00480581411568e-56,"9","EIF4A2"
"HNRNPF",5.6825492173558e-60,0.306674472768809,0.479,0.181,1.30783870237444e-55,"9","HNRNPF"
"POLR2B",6.23391316077798e-60,0.314958184637362,0.254,0.073,1.43473511395305e-55,"9","POLR2B"
"CCL31",7.10512862253142e-60,0.486703779292941,0.262,0.078,1.63524535247561e-55,"9","CCL3"
"SOD11",7.42770849510455e-60,0.25690136857457,0.431,0.155,1.70948711014831e-55,"9","SOD1"
"OGT",9.18039460370994e-60,0.374946085594757,0.393,0.139,2.11286781804384e-55,"9","OGT"
"GHITM",1.00402148261326e-59,0.259486834150811,0.412,0.146,2.31075544223443e-55,"9","GHITM"
"ZNF655",1.50278161717851e-59,0.281487274923635,0.313,0.099,3.45865189193634e-55,"9","ZNF655"
"TMEM59",1.5307294462293e-59,0.275867059790021,0.565,0.226,3.52297382049674e-55,"9","TMEM59"
"TMC6",1.80383805379525e-59,0.283333527895576,0.375,0.129,4.15153328080977e-55,"9","TMC6"
"SDF4",2.43866593693736e-59,0.284312709895142,0.257,0.074,5.61258965386134e-55,"9","SDF4"
"CSNK2B",3.81472596966493e-59,0.26738163578806,0.406,0.144,8.77959181918384e-55,"9","CSNK2B"
"EIF3F2",4.44920439869612e-59,0.285201680633453,0.613,0.253,1.02398439235991e-54,"9","EIF3F"
"TMED4",4.49700516847956e-59,0.315183017040848,0.263,0.077,1.03498573952557e-54,"9","TMED4"
"SYF2",4.96626252168891e-59,0.282852339093324,0.507,0.196,1.1429853193667e-54,"9","SYF2"
"SNRPN",7.60528202180778e-59,0.267105546691144,0.262,0.076,1.75035565731906e-54,"9","SNRPN"
"DNAJC8",7.65056365688702e-59,0.283670919287924,0.334,0.11,1.76077722563255e-54,"9","DNAJC8"
"PSMA3",8.35068515974308e-59,0.302503837602471,0.266,0.079,1.92191018951487e-54,"9","PSMA3"
"PRMT22",1.31421115953943e-58,0.299617270679311,0.472,0.178,3.02465698368e-54,"9","PRMT2"
"SEPTIN9",1.53138952360298e-58,0.255884963861753,0.481,0.182,3.52449298857227e-54,"9","SEPTIN9"
"RNF115",1.76825685451282e-58,0.292906851876264,0.254,0.074,4.06964315066124e-54,"9","RNF115"
"ENO12",1.94477739044621e-58,0.310855161997359,0.61,0.254,4.47590516411196e-54,"9","ENO1"
"HMGN13",2.5911217933553e-58,0.277390775817614,0.541,0.214,5.96346680740722e-54,"9","HMGN1"
"MFSD10",4.69685411761614e-58,0.306882187981503,0.287,0.089,1.08098097516935e-53,"9","MFSD10"
"ATP5F1D1",4.76837251275441e-58,0.250598086026089,0.657,0.274,1.09744093381043e-53,"9","ATP5F1D"
"CRBN",5.34579827915076e-58,0.275465878530034,0.313,0.101,1.23033547394655e-53,"9","CRBN"
"POLR1D1",6.09147109351005e-58,0.267692052226019,0.4,0.143,1.40195207217134e-53,"9","POLR1D"
